Name,logfc,pvals_adj,celltype,fc
CORO1A,-2.271556,0.0016392674801779968,Pericyte,0.20710641
RAPGEF5,-1.7322292,0.0015692791567925145,Pericyte,0.3009865
SLC44A2,-1.517782,0.001546572188063762,Pericyte,0.34922242
MMP9,-2.2864795,0.0014859210798167165,Pericyte,0.2049751
HYAL2,-2.281099,0.0014877833632059195,Pericyte,0.20574096
CENPI,-22.713093,0.0011219670681131189,Pericyte,1.4543795e-07
JAML,-2.2625039,0.0014610691709981555,Pericyte,0.20840997
SLC35A2,-1.8236051,0.0014580293019662452,Pericyte,0.28251413
ZC3HAV1,-1.9767982,0.00135049493572526,Pericyte,0.2540531
CD52,-1.9967781,0.0013435393814804643,Pericyte,0.25055894
NEB,-22.771421,0.0009895967446048326,Pericyte,1.3967512e-07
PRKCQ,-22.969965,0.0009733849338747066,Pericyte,1.2171708e-07
SLAMF7,-22.92247,0.0009513190528293708,Pericyte,1.257908e-07
LUZP2,-23.019482,0.0009227324828085828,Pericyte,1.1761035e-07
BTLA,-22.995953,0.0009147551098141202,Pericyte,1.195442e-07
COL5A2,-1.8291601,0.0012249407776084857,Pericyte,0.28142843
ISG15,-1.7525452,0.0012225619826474537,Pericyte,0.29677773
TMEM176A,-1.6859351,0.0011202176410346596,Pericyte,0.3108014
PREX1,-2.3026779,0.001018607723143528,Pericyte,0.20268653
IGFBP6,-1.6790304,0.0010102092267855038,Pericyte,0.31229243
WIF1,-2.32036,0.0009728135063835293,Pericyte,0.20021752
PLP1,-2.0125506,0.0008910535016088218,Pericyte,0.24783458
SP140,-22.872759,0.0006306653695225006,Pericyte,1.3020076e-07
EXO1,-22.69248,0.000591977190674947,Pericyte,1.4753084e-07
HDC,-23.033869,0.0005874255892515666,Pericyte,1.1644332e-07
OPTN,-1.5755956,0.0008224707890777266,Pericyte,0.3355046
CXCR6,-23.122925,0.0005650493103613831,Pericyte,1.0947276e-07
COL9A2,-23.08916,0.0005482505405157789,Pericyte,1.12064996e-07
CUBN,-23.077545,0.0005442332314015742,Pericyte,1.1297092e-07
CCRL2,-23.068905,0.000542767629669476,Pericyte,1.13649534e-07
CLEC2D,-23.1626,0.0005416109754455656,Pericyte,1.0650322e-07
LY9,-23.130062,0.0005413016721084623,Pericyte,1.0893251e-07
COTL1,-1.7267368,0.0006994720290246764,Pericyte,0.30213457
ASIC3,-22.905964,0.00039930424552954695,Pericyte,1.2723828e-07
IFI27,-1.7779878,0.0005425589168911775,Pericyte,0.2915898
IL18RAP,-23.13997,0.00035824346028131367,Pericyte,1.081869e-07
CD48,-2.0871665,0.0005137211293882287,Pericyte,0.23534244
HOXD8,-23.043459,0.0003426061075887676,Pericyte,1.15671845e-07
CD96,-23.244595,0.00034158482386267635,Pericyte,1.00618955e-07
RGS2,-1.6516919,0.0004936614232961675,Pericyte,0.3182667
CRYAB,-1.7822677,0.0004612973380982615,Pericyte,0.29072604
STARD4,-2.104186,0.000448943153160773,Pericyte,0.23258242
TNFRSF1B,-2.403783,0.0004371252863299788,Pericyte,0.1889684
STAB1,-2.111042,0.00042957701915415217,Pericyte,0.23147976
THBS1,-1.6671367,0.00039287350842975453,Pericyte,0.31487766
CD53,-2.428693,0.00034929121368357984,Pericyte,0.18573363
TMEM107,-1.8097447,0.0003497704199793483,Pericyte,0.2852414
TNFRSF19,-1.9824991,0.00033657253477049085,Pericyte,0.25305113
MYB,-22.968496,0.00021399482110689977,Pericyte,1.2184105e-07
LIPA,-1.8912488,0.00030975603743988746,Pericyte,0.2695736
SV2C,-23.362827,0.0001849800651167554,Pericyte,9.2701804e-08
SYT13,-23.330608,0.0001845043774822167,Pericyte,9.4795354e-08
PSMB8,-1.8162262,0.00025264775560740346,Pericyte,0.2839628
DNAJB1,-1.9324218,0.000240149413805094,Pericyte,0.261989
GRK6,-2.4683301,0.00023019491460076497,Pericyte,0.18070018
VWC2,-23.29993,0.0001396700562397655,Pericyte,9.683269e-08
RPGRIP1,-23.246891,0.00013669549073202323,Pericyte,1.0045892e-07
ABL2,-2.0096357,0.00022389804036268869,Pericyte,0.24833582
TRDN,-23.36001,0.00011558336981852932,Pericyte,9.2883e-08
MATK,-23.431704,0.00011195314135530717,Pericyte,8.838008e-08
INSIG1,-1.8775874,0.00018927105334966686,Pericyte,0.27213842
FCHO1,-23.426065,0.00010880821148595545,Pericyte,8.8726146e-08
PARP12,-2.1710246,0.00017403443946534237,Pericyte,0.22205292
BANP,-2.4865084,0.00016437865689871288,Pericyte,0.1784376
IER5,-1.7791854,0.0001684117191789456,Pericyte,0.29134783
GRASP,-1.9146873,0.00015957503618485726,Pericyte,0.2652294
RNASE6,-2.5381138,0.00015196523810240118,Pericyte,0.17216767
XAF1,-23.206245,7.56871687857651e-05,Pericyte,1.03329434e-07
PQLC2,-23.306623,7.547810404078293e-05,Pericyte,9.638451e-08
LIPC,-23.390036,7.381429215086732e-05,Pericyte,9.096989e-08
IL27RA,-23.469076,7.35447179616678e-05,Pericyte,8.612002e-08
PTPN4,-2.5341861,0.00012530674092224377,Pericyte,0.17263703
SEMA4D,-2.204771,0.00012563495450957355,Pericyte,0.2169191
VCAM1,-2.5299344,0.00012259528927247712,Pericyte,0.17314656
SATB1,-1.8939568,0.00012307140139324852,Pericyte,0.2690681
SMPD3,-23.4691,6.505842969497024e-05,Pericyte,8.611853e-08
LTBP4,-1.8238225,0.00011828345162768251,Pericyte,0.28247157
LRRC15,-23.45934,6.389340665717275e-05,Pericyte,8.6703224e-08
MEX3D,-2.090466,0.00011178939881977641,Pericyte,0.23480482
TOX2,-23.310429,4.4537835027976294e-05,Pericyte,9.613063e-08
CCK,-23.432716,4.429428504639869e-05,Pericyte,8.831806e-08
NAV2,-2.591302,6.519558713858259e-05,Pericyte,0.16593592
LYST,-2.13731,6.212432477344568e-05,Pericyte,0.2273032
IFI35,-2.6062708,5.903009463551739e-05,Pericyte,0.16422313
CHIT1,-23.622644,2.926305637626657e-05,Pericyte,7.742398e-08
DMKN,-23.460293,2.652642636734911e-05,Pericyte,8.6645926e-08
AKNAD1,-23.56803,2.6204018110629795e-05,Pericyte,8.041114e-08
SPPL3,-1.9764997,5.2603614461300605e-05,Pericyte,0.25410566
FLRT1,-23.652517,2.4350140394527972e-05,Pericyte,7.583729e-08
CDA,-2.6254652,4.630412357916103e-05,Pericyte,0.16205268
S100B,-2.6665688,4.363249502207078e-05,Pericyte,0.15750082
PMEL,-2.6774426,4.082041494282488e-05,Pericyte,0.15631817
DENND1C,-23.710083,1.562391353536752e-05,Pericyte,7.287085e-08
HERC6,-23.48335,1.497292034431108e-05,Pericyte,8.527211e-08
KLRD1,-23.797318,1.4556145885838131e-05,Pericyte,6.859518e-08
PLXNC1,-2.66363,2.9778991228025043e-05,Pericyte,0.15782197
STXBP1,-2.6843715,2.6046127970120128e-05,Pericyte,0.15556921
PRSS23,-2.0760422,2.6905177595163853e-05,Pericyte,0.23716415
PATL2,-23.486689,1.1228401515231805e-05,Pericyte,8.507505e-08
HCST,-2.695436,2.4274997715342006e-05,Pericyte,0.15438066
DCN,-2.2502778,2.386428142870058e-05,Pericyte,0.21018364
P2RX7,-23.602043,9.845147176538121e-06,Pericyte,7.85375e-08
BEST1,-23.76878,9.080690984692683e-06,Pericyte,6.996556e-08
ASPH,-2.104416,2.1912537291897147e-05,Pericyte,0.23254538
POU3F1,-2.3933685,2.1047505219817926e-05,Pericyte,0.19033748
NNMT,-23.769028,8.34058983451599e-06,Pericyte,6.9953536e-08
SLITRK1,-23.868666,7.998121606135613e-06,Pericyte,6.528534e-08
SLFN5,-2.6877546,1.8517757753938795e-05,Pericyte,0.15520483
TMEM243,-2.721483,1.6367724915027695e-05,Pericyte,0.15161842
GK,-2.2499778,1.5979300388564524e-05,Pericyte,0.21022734
OTUD1,-2.0152674,1.4015263494513862e-05,Pericyte,0.24736832
TOX,-23.883886,5.022939397825007e-06,Pericyte,6.460019e-08
SMARCD2,-2.0802574,1.2661793799216869e-05,Pericyte,0.23647222
PCDH1,-2.2862697,1.0396329960797858e-05,Pericyte,0.2050049
PDE7A,-2.4227107,9.189456314079446e-06,Pericyte,0.1865054
ANGPTL4,-2.2767265,9.210847470534404e-06,Pericyte,0.20636547
LIMD2,-2.7737439,8.078304183731661e-06,Pericyte,0.14622441
CAPN5,-2.3030539,7.89459621481983e-06,Pericyte,0.20263371
CST3,-2.3233926,7.843782500284649e-06,Pericyte,0.19979708
PRSS57,-23.956173,2.13241764334581e-06,Pericyte,6.144313e-08
SERPINF1,-2.110016,6.4254496409222994e-06,Pericyte,0.23164444
WDR83OS,-2.2269995,5.939529980031684e-06,Pericyte,0.21360251
HHATL,-23.920872,1.0746901101273757e-06,Pericyte,6.296512e-08
CD2,-24.149887,1.0326131806696077e-06,Pericyte,5.3722918e-08
PRADC1,-2.5158052,3.016077572975407e-06,Pericyte,0.17485061
VILL,-23.860962,8.170668628059673e-07,Pericyte,6.5634886e-08
IMP3,-2.316651,2.3392922468160525e-06,Pericyte,0.20073289
SFXN1,-2.5195446,2.214409905368737e-06,Pericyte,0.174398
STAG3,-24.20858,5.849754131603793e-07,Pericyte,5.158118e-08
LRRTM1,-24.233442,5.82875482686675e-07,Pericyte,5.0699885e-08
TYROBP,-2.4413252,2.0769946977302575e-06,Pericyte,0.18411446
TLR1,-2.842182,1.9076393927425823e-06,Pericyte,0.13944983
DND1,-23.920654,4.704635617386266e-07,Pericyte,6.2974614e-08
SH3BP5,-23.968187,4.528144804496865e-07,Pericyte,6.093358e-08
TTPAL,-2.5477433,1.6790673087709649e-06,Pericyte,0.17102234
MCOLN2,-24.136,4.221579433636287e-07,Pericyte,5.4242552e-08
PRCP,-2.4446661,1.432917516459143e-06,Pericyte,0.18368858
CHD7,-2.6027963,1.2928607763014672e-06,Pericyte,0.1646191
TMEM177,-24.030926,2.921475145100289e-07,Pericyte,5.834055e-08
ERCC6L,-23.881723,2.912239826320155e-07,Pericyte,6.469711e-08
NFATC3,-2.3530605,1.1814635162887485e-06,Pericyte,0.19573037
SELE,-24.286255,2.395707682758432e-07,Pericyte,4.8877478e-08
ICOS,-24.335968,2.1520469734020524e-07,Pericyte,4.722192e-08
SPN,-24.324135,2.0803583879460128e-07,Pericyte,4.7610836e-08
TMC8,-24.167583,1.8404469042999698e-07,Pericyte,5.3067968e-08
BLCAP,-2.3474243,7.470230945377617e-07,Pericyte,0.19649653
DPEP2,-24.280777,1.383516251932474e-07,Pericyte,4.906342e-08
FRMD5,-24.33317,1.26182311081618e-07,Pericyte,4.7313595e-08
PIK3R1,-2.34931,5.323239235706553e-07,Pericyte,0.19623987
SLC44A1,-2.3239458,4.881888022529294e-07,Pericyte,0.19972049
NLGN3,-24.191652,5.9468540696412814e-08,Pericyte,5.2189968e-08
TRIB3,-24.119577,5.741748959454028e-08,Pericyte,5.4863527e-08
TTR,-24.355219,5.29621871994333e-08,Pericyte,4.6595993e-08
BDNF,-2.9782083,2.873239264748462e-07,Pericyte,0.12690243
GIMAP8,-24.380352,5.120116592144597e-08,Pericyte,4.579128e-08
ACAP3,-2.533638,2.9129203831120503e-07,Pericyte,0.17270264
CRABP1,-24.405472,4.3683054652953736e-08,Pericyte,4.5000874e-08
KLF6,-2.6559036,2.8443955391948274e-07,Pericyte,0.15866946
STK32A,-24.366495,3.0903986653537573e-08,Pericyte,4.6233215e-08
MMRN1,-24.487087,2.8241037507180856e-08,Pericyte,4.2525773e-08
DOK2,-24.489292,2.7172036600130845e-08,Pericyte,4.246083e-08
RASGEF1C,-24.513386,2.6428237931221044e-08,Pericyte,4.1757605e-08
CCND3,-2.7379925,1.6373087108514048e-07,Pericyte,0.14989325
CARD11,-24.526266,1.65013366185569e-08,Pericyte,4.1386453e-08
NGFR,-3.0415506,1.0109724776863035e-07,Pericyte,0.12145126
ARL4C,-3.0645041,9.909782861347538e-08,Pericyte,0.11953424
ACKR4,-24.488728,1.0816460874171727e-08,Pericyte,4.247745e-08
DPP10,-24.530172,1.0223689023046747e-08,Pericyte,4.1274546e-08
GATM,-2.6305563,8.138268165089724e-08,Pericyte,0.16148181
KLHL32,-24.38322,8.563896233190195e-09,Pericyte,4.5700315e-08
CHAC1,-24.337717,7.980968971152765e-09,Pericyte,4.7164708e-08
SLC39A10,-2.7873464,5.95598049481822e-08,Pericyte,0.1448522
PAX3,-24.500408,6.404998132533549e-09,Pericyte,4.2134925e-08
CD27,-24.665977,5.8405507326360974e-09,Pericyte,3.7566515e-08
CD244,-24.608185,5.825248260362992e-09,Pericyte,3.9101934e-08
ANKRD54,-24.31873,4.476665518063002e-09,Pericyte,4.7789555e-08
NDRG1,-2.4657938,4.6907081328766786e-08,Pericyte,0.18101813
PDLIM1,-2.491159,4.559209144843622e-08,Pericyte,0.17786333
FGL2,-2.853714,3.9952985188061675e-08,Pericyte,0.1383396
PLD4,-24.653006,3.620379458595618e-09,Pericyte,3.7905814e-08
PTPRC,-3.1162128,3.2172586813736764e-08,Pericyte,0.11532579
CTNNA2,-24.685068,3.5420405062674007e-09,Pericyte,3.7072684e-08
C1QTNF6,-24.399656,3.240315555543673e-09,Pericyte,4.5182638e-08
CNIH2,-24.321106,3.2388792395836194e-09,Pericyte,4.7710895e-08
BMP3,-2.7065501,3.059626615833137e-08,Pericyte,0.15319593
IRF4,-24.621176,2.6161923671595406e-09,Pericyte,3.8751416e-08
TNFSF8,-24.68352,2.106597553770213e-09,Pericyte,3.7112503e-08
MMP12,-24.404728,1.8079069178288942e-09,Pericyte,4.502408e-08
RGMB,-3.156059,1.980647711042932e-08,Pericyte,0.11218417
SAMD9L,-3.1659756,1.5760627616983926e-08,Pericyte,0.1114157
CD28,-24.754038,1.26505890860846e-09,Pericyte,3.5342076e-08
MMP17,-24.787212,1.2090493868688267e-09,Pericyte,3.4538665e-08
DPT,-3.1493478,1.3000387187341455e-08,Pericyte,0.11270725
RAPSN,-24.538391,1.0126875490692109e-09,Pericyte,4.104008e-08
SCARA3,-2.693198,1.1247219795202153e-08,Pericyte,0.15462033
NUAK2,-2.7410402,9.11495726283773e-09,Pericyte,0.14957695
ITK,-24.8264,4.835988938866485e-10,Pericyte,3.361311e-08
DAB1,-24.69635,4.562795626867052e-10,Pericyte,3.6783906e-08
CAMP,-24.685976,4.2954524954508015e-10,Pericyte,3.704936e-08
IGF1,-3.2008142,4.8745020629227e-09,Pericyte,0.10875742
GREM1,-24.76553,3.235427503011511e-10,Pericyte,3.5061678e-08
INSC,-24.863832,3.1743025364953393e-10,Pericyte,3.275221e-08
COL28A1,-24.89004,2.8426870226458533e-10,Pericyte,3.2162628e-08
SQLE,-2.6364496,6.0348790439912304e-09,Pericyte,0.16082352
EPHA2,-2.6854315,6.168145726419514e-09,Pericyte,0.15545495
DPP4,-24.756178,2.6201236005918997e-10,Pericyte,3.528969e-08
LUM,-2.6865807,4.648681754549208e-09,Pericyte,0.15533118
CD9,-3.06084,5.138501293433494e-09,Pericyte,0.11983823
CCR6,-24.885817,1.7727463818525509e-10,Pericyte,3.2256906e-08
PDE4D,-2.9302237,3.3629928810428214e-09,Pericyte,0.13119423
NPTX2,-24.720692,1.4559579301958925e-10,Pericyte,3.6168483e-08
TMEM140,-24.775665,1.3480348439003301e-10,Pericyte,3.4816217e-08
FBLN1,-3.2748775,2.466923232091574e-09,Pericyte,0.103315055
NABP1,-2.6920385,2.590796749090073e-09,Pericyte,0.15474465
TTYH1,-3.2713065,2.12626258974205e-09,Pericyte,0.1035711
CXCL1,-24.74299,8.643906666120564e-11,Pericyte,3.561375e-08
FRAS1,-24.614853,8.410316871184111e-11,Pericyte,3.8921623e-08
GPR183,-3.271468,1.7503396427846574e-09,Pericyte,0.10355952
CTSW,-24.94655,8.153264240070401e-11,Pericyte,3.092716e-08
SOX9,-3.294916,1.483540456896472e-09,Pericyte,0.10188998
FAM78A,-24.952724,4.097061830904296e-11,Pericyte,3.079509e-08
LRRTM4,-24.944859,3.76779082884781e-11,Pericyte,3.096345e-08
TTC38,-24.656935,2.940751245099132e-11,Pericyte,3.7802717e-08
C5AR1,-24.92012,2.9038868644428653e-11,Pericyte,3.1498967e-08
MYOC,-2.831358,9.953394379646195e-10,Pericyte,0.14050001
NIF3L1,-24.691957,2.5909560051057105e-11,Pericyte,3.6896072e-08
CD82,-2.7791708,9.580295462994633e-10,Pericyte,0.1456754
SCN8A,-24.848732,2.0950181065708324e-11,Pericyte,3.3096825e-08
TXK,-24.695473,2.01395890301875e-11,Pericyte,3.680628e-08
BCHE,-3.3322644,6.188884191104925e-10,Pericyte,0.0992861
CTSS,-3.3666415,6.2584819605737e-10,Pericyte,0.096948236
DTX4,-24.998428,1.7253373584921174e-11,Pericyte,2.9834805e-08
RCVRN,-25.026548,1.5362043110985507e-11,Pericyte,2.9258917e-08
GRAP2,-24.903475,1.3479742214350491e-11,Pericyte,3.18645e-08
P2RY10,-25.08369,1.323753731631813e-11,Pericyte,2.8122681e-08
FOXO1,-2.8419929,6.154468678087466e-10,Pericyte,0.1394681
SASH3,-25.093685,1.1981826811297248e-11,Pericyte,2.7928529e-08
DNMT3B,-24.887184,1.1955309284666167e-11,Pericyte,3.2226346e-08
DLK1,-25.108732,9.042488019828499e-12,Pericyte,2.7638754e-08
EPS8L1,-3.3818312,3.976471822072567e-10,Pericyte,0.095932856
GDNF,-24.830774,6.90329104622469e-12,Pericyte,3.3511366e-08
TFAP2A,-2.869919,3.856509592771708e-10,Pericyte,0.13679439
PPFIA2,-24.848452,6.542534229705976e-12,Pericyte,3.3103255e-08
ZBTB37,-24.80192,6.4537657829338554e-12,Pericyte,3.418835e-08
CLGN,-25.016552,4.571144941671556e-12,Pericyte,2.9462356e-08
ATP2A1,-3.094182,2.395587208238336e-10,Pericyte,0.11710041
GMFG,-3.4085295,2.1787411743560738e-10,Pericyte,0.09417386
THRSP,-24.81418,3.728937593334402e-12,Pericyte,3.389904e-08
AUTS2,-2.8936453,2.4667571105845337e-10,Pericyte,0.13456309
KCNS3,-25.039423,1.5654559432710898e-12,Pericyte,2.8998972e-08
HS3ST1,-3.4136,9.060171422660278e-11,Pericyte,0.09384347
EGR2,-2.9448068,1.0234756138594661e-10,Pericyte,0.12987478
ALDH3A1,-3.344276,1.0806798559414922e-10,Pericyte,0.0984629
HJURP,-24.976213,7.791787448032012e-13,Pericyte,3.0297763e-08
COL11A1,-25.193125,6.684247069833794e-13,Pericyte,2.6068363e-08
RHOH,-25.226702,6.645740795056751e-13,Pericyte,2.546866e-08
TNFAIP6,-25.219318,6.441920036984221e-13,Pericyte,2.5599336e-08
PDP1,-3.4456863,5.417799701736951e-11,Pericyte,0.091779366
SV2B,-25.14223,4.771138321304583e-13,Pericyte,2.7004422e-08
NUBPL,-24.946049,4.433942163880956e-13,Pericyte,3.0937915e-08
RXRG,-25.278324,3.7774700677305756e-13,Pericyte,2.4573453e-08
NRXN3,-25.174644,3.20718826861925e-13,Pericyte,2.6404436e-08
HPDL,-25.002789,3.1166766400541387e-13,Pericyte,2.9744774e-08
EFCC1,-25.231234,2.705394567269912e-13,Pericyte,2.5388783e-08
FLRT2,-3.5202508,2.4513742761166113e-11,Pericyte,0.087156326
SLC9A3R1,-2.9588718,2.810877068402464e-11,Pericyte,0.12861477
MTSS1,-3.0371706,2.5553817788752026e-11,Pericyte,0.12182054
ITGA6,-3.0932007,2.8865177847470174e-11,Pericyte,0.11718009
SCG3,-25.134727,9.281241271466703e-14,Pericyte,2.7145203e-08
PLEKHM3,-25.029873,7.607887273562913e-14,Pericyte,2.9191572e-08
ART3,-25.26954,7.55994858581417e-14,Pericyte,2.4723517e-08
KRT14,-2.9350975,1.7531090940106087e-11,Pericyte,0.13075177
MMP2,-3.0816855,1.4852240617373523e-11,Pericyte,0.11811912
CDKN2B,-2.995774,1.4998310851018937e-11,Pericyte,0.12536669
RAB37,-25.218054,5.494700190390618e-14,Pericyte,2.5621784e-08
ARL5B,-3.1901267,1.5825173351371995e-11,Pericyte,0.1095661
RNF182,-25.255144,5.041341487415358e-14,Pericyte,2.4971468e-08
TTC16,-25.171627,4.5644931847182285e-14,Pericyte,2.6459718e-08
NDC80,-25.014374,4.323737418225382e-14,Pericyte,2.9506872e-08
MTA2,-25.225344,3.2422040374702084e-14,Pericyte,2.5492644e-08
CD3G,-25.454823,3.097707666549803e-14,Pericyte,2.1743771e-08
BAG3,-3.0547533,8.801711500231561e-12,Pericyte,0.120344885
CHAD,-25.424925,1.9595627367402088e-14,Pericyte,2.2199082e-08
IGSF1,-25.35999,1.8779647756589837e-14,Pericyte,2.3221089e-08
CDNF,-25.111664,1.737950825841174e-14,Pericyte,2.7582647e-08
TDRKH,-25.222223,1.2617428376950584e-14,Pericyte,2.5547843e-08
RALGPS2,-3.5637715,3.3491154803544843e-12,Pericyte,0.084566414
DNASE1L3,-25.391863,1.0244744168057717e-14,Pericyte,2.2713687e-08
ACAP1,-25.333242,1.005091912388542e-14,Pericyte,2.3655609e-08
PIK3IP1,-3.5810542,2.689230713487358e-12,Pericyte,0.083559394
TSPAN13,-3.193822,3.6300346204655416e-12,Pericyte,0.10928582
SASH1,-3.1057882,3.787914464736408e-12,Pericyte,0.116162136
CHSY3,-25.396101,6.526042353057223e-15,Pericyte,2.2647061e-08
ICAM2,-25.476788,4.407680299138702e-15,Pericyte,2.141523e-08
CCR5,-25.462425,3.3733178463752766e-15,Pericyte,2.1629488e-08
NCAM1,-3.608377,4.785794359493563e-13,Pericyte,0.08199178
PENK,-25.422392,8.286278284389276e-16,Pericyte,2.223809e-08
TNFAIP3,-3.2303822,7.701283048367613e-13,Pericyte,0.10655113
HPSE,-25.368923,6.139357915487159e-16,Pericyte,2.3077734e-08
TAC1,-25.509047,5.04702691833486e-16,Pericyte,2.0941695e-08
NDST3,-25.600508,4.960224450232303e-16,Pericyte,1.9655282e-08
CCR1,-25.59599,4.3467020016904627e-16,Pericyte,1.971694e-08
TMEM71,-25.561623,3.350444784064641e-16,Pericyte,2.0192257e-08
CTSH,-3.6261988,2.6520164501037265e-13,Pericyte,0.08098515
CDH7,-25.585423,2.911818788284879e-16,Pericyte,1.9861881e-08
DEPDC7,-25.352896,2.805538590787879e-16,Pericyte,2.3335543e-08
SREBF1,-3.245514,4.339052259767677e-13,Pericyte,0.10543941
ITGA4,-25.617271,1.79693660934779e-16,Pericyte,1.9428215e-08
WFIKKN2,-25.46588,1.2157540908838732e-16,Pericyte,2.1577764e-08
FSCN1,-3.4203959,1.9450256889864482e-13,Pericyte,0.09340245
SCML4,-25.641388,6.157829119688416e-17,Pericyte,1.9106146e-08
OPN3,-25.43416,5.208730034681212e-17,Pericyte,2.2057428e-08
SH2D2A,-25.581087,4.487539687374236e-17,Pericyte,1.9921657e-08
BANK1,-25.514174,4.015777228339861e-17,Pericyte,2.0867406e-08
SLC34A2,-25.492317,2.1786695079802928e-17,Pericyte,2.1185945e-08
AIM2,-3.7624726,5.653615812595502e-14,Pericyte,0.07368564
BST2,-3.3026364,7.391124193119281e-14,Pericyte,0.10134618
ME1,-3.3095152,8.213410650955015e-14,Pericyte,0.100864105
NCAPH,-25.61313,1.6726099513406526e-17,Pericyte,1.9484059e-08
BATF,-25.63184,1.2861909745155385e-17,Pericyte,1.9233015e-08
CD44,-3.4935892,8.394993018316422e-14,Pericyte,0.08878199
ADM,-3.4867895,4.43102681363038e-14,Pericyte,0.08920142
SNCA,-25.747663,9.936336502037454e-18,Pericyte,1.7749288e-08
PRSS36,-25.45074,8.016752247179899e-18,Pericyte,2.1805377e-08
SEPT1,-25.675182,6.336119646311257e-18,Pericyte,1.8663796e-08
TRAF3IP3,-25.759281,5.716672932217411e-18,Pericyte,1.7606931e-08
HPGD,-25.651672,4.2491718637257126e-18,Pericyte,1.8970429e-08
DUSP6,-3.3564785,3.007802998521906e-14,Pericyte,0.0976336
ITGAL,-25.806469,3.490330367515618e-18,Pericyte,1.7040358e-08
TNFRSF18,-25.494001,3.2613721814178445e-18,Pericyte,2.1161227e-08
PTPRZ1,-3.8268104,1.5332521431791486e-14,Pericyte,0.070471786
CAMK4,-25.739021,1.2429944382867264e-18,Pericyte,1.7855932e-08
EPHA4,-3.5166469,9.559778192885915e-15,Pericyte,0.08737432
DHCR24,-3.8261054,6.7612408734093985e-15,Pericyte,0.07050624
VMO1,-3.4524963,8.026579986207343e-15,Pericyte,0.09134716
SLITRK5,-25.921099,1.5733936770646246e-19,Pericyte,1.5738804e-08
SLAMF9,-25.805042,1.5244749872858167e-19,Pericyte,1.7057218e-08
SIGIRR,-3.444773,4.4950489923110916e-15,Pericyte,0.09183749
PDGFRA,-3.8524425,1.5858708914826034e-15,Pericyte,0.06923079
MSMO1,-3.403126,4.418711217909539e-15,Pericyte,0.094527245
KCNJ10,-25.887451,1.053015328293302e-19,Pericyte,1.611019e-08
PLVAP,-25.911583,9.619067005218055e-20,Pericyte,1.5842959e-08
CSPG5,-25.811445,9.586754659177456e-20,Pericyte,1.6981684e-08
MKI67,-25.796144,8.774394996693104e-20,Pericyte,1.7162744e-08
HAVCR2,-25.961796,4.587466604947818e-20,Pericyte,1.5301032e-08
PPP1R1B,-25.818214,3.5743393987496234e-20,Pericyte,1.6902192e-08
KCTD12,-3.5806034,1.4981001459636926e-15,Pericyte,0.08358551
LMNTD2,-25.62817,2.8981938132546804e-20,Pericyte,1.9282e-08
ITM2A,-3.6360466,1.048770072581797e-15,Pericyte,0.080434225
SORCS1,-25.98603,2.3765864944778217e-20,Pericyte,1.5046147e-08
KCP,-25.620981,2.0578143782194413e-20,Pericyte,1.9378321e-08
S100A9,-3.8967557,3.995797676239785e-16,Pericyte,0.067136645
GIMAP6,-25.992836,1.2046268822951988e-20,Pericyte,1.497534e-08
ACKR1,-25.918776,1.0234175970597544e-20,Pericyte,1.5764169e-08
RNF144B,-3.9087253,4.755425205801407e-16,Pericyte,0.066581935
CD74,-3.8234718,1.0284403703419137e-15,Pericyte,0.07063506
PLP2,-3.6026754,8.353515378086098e-16,Pericyte,0.08231645
PRDM8,-25.914581,4.195427891114192e-21,Pericyte,1.5810066e-08
SH2D1A,-25.708565,3.5483930084553854e-21,Pericyte,1.8236893e-08
GPR143,-25.972416,2.93364517841808e-21,Pericyte,1.518881e-08
RARRES1,-3.6770089,2.520490003080914e-16,Pericyte,0.078182586
LPAR1,-25.957897,2.1459385275065966e-21,Pericyte,1.5342437e-08
NKG7,-26.128693,1.3085918713439506e-21,Pericyte,1.3629495e-08
CDH2,-26.086111,9.258178610324045e-22,Pericyte,1.4037769e-08
JUP,-3.6859777,2.6121458378284055e-16,Pericyte,0.07769805
NEGR1,-26.058777,5.6178782659298025e-22,Pericyte,1.43062735e-08
SLITRK2,-26.065065,4.264486214047844e-22,Pericyte,1.42440495e-08
ELF1,-3.6067734,1.881033296536908e-16,Pericyte,0.082082964
IL1RL1,-25.757662,3.064990296583507e-22,Pericyte,1.7626705e-08
CST7,-26.129143,2.29917695801958e-22,Pericyte,1.3625243e-08
PTPN22,-26.148832,1.5469471130583105e-22,Pericyte,1.3440553e-08
IL10RA,-26.113913,1.4837369240107752e-22,Pericyte,1.3769844e-08
MEGF9,-3.7225811,5.966940030280949e-17,Pericyte,0.07575153
TPM3,-3.671297,9.796873634004681e-17,Pericyte,0.07849273
ARHGAP9,-26.138582,9.844719240149002e-23,Pericyte,1.3536385e-08
POLR2D,-4.0358233,3.153914371142392e-17,Pericyte,0.06096718
CD163L1,-26.188253,6.770625294838165e-23,Pericyte,1.3078267e-08
DKK3,-3.7619174,3.151328489710766e-17,Pericyte,0.073714
CD3D,-26.268538,3.050839222174276e-23,Pericyte,1.2370358e-08
EMP1,-4.2339296,6.232612718363721e-17,Pericyte,0.053144727
CCL5,-26.242191,2.4011939253710842e-23,Pericyte,1.2598338e-08
