Name,logfc,pvals_adj,celltype,fc
PHACTR3,-1.9772968,0.003414282824844006,Beam Cell,0.2539653
ATP10B,-2.898851,0.003237353569616312,Beam Cell,0.13407843
ITPRIPL1,-0.8500784,0.002992469522254059,Beam Cell,0.5547546
DEF6,-0.7746347,0.0025453683449113496,Beam Cell,0.58453655
RGCC,-0.58603543,0.002353181725703709,Beam Cell,0.6661711
ZBTB37,-0.51985604,0.0021614603093669093,Beam Cell,0.69744146
LRRC4,-1.5779701,0.002128495810707331,Beam Cell,0.33495283
CD82,-0.43180457,0.002065744511233992,Beam Cell,0.74133396
CUBN,-1.1919478,0.001909360126511438,Beam Cell,0.4377115
FYN,-0.5189237,0.0018880674723543527,Beam Cell,0.6978923
PDE4B,-0.44793445,0.0018448829749020896,Beam Cell,0.73309165
ASNS,-0.82906675,0.001810649887829722,Beam Cell,0.5628933
TNIK,-0.5333212,0.0017504063891273262,Beam Cell,0.69096226
FAM78A,-3.0295463,0.001727293573653049,Beam Cell,0.12246605
ATP6V1C2,-1.6332387,0.0015816123223241596,Beam Cell,0.3223637
SLC25A42,-0.82250553,0.0015383382358324829,Beam Cell,0.5654591
CAPN3,-1.913207,0.00147314594012852,Beam Cell,0.26550168
STARD13,-0.5797519,0.0013425909796339914,Beam Cell,0.6690788
WIPF1,-0.59185016,0.0013326561387926737,Beam Cell,0.6634915
IL2RB,-2.52247,0.0013219806977212843,Beam Cell,0.17404473
ATF3,-0.40174374,0.0013222105802054864,Beam Cell,0.75694287
EXOSC2,-0.6429092,0.0011010718245781821,Beam Cell,0.6404202
TSPAN1,-2.9611387,0.00103597471322869,Beam Cell,0.12841283
CD28,-24.367905,0.0009434686221837641,Beam Cell,4.6188063e-08
ADGRG6,-0.84362173,0.0009377438065653021,Beam Cell,0.55724293
MZB1,-24.380651,0.0009371362875239673,Beam Cell,4.578177e-08
TRDN,-24.183674,0.0009158454244226182,Beam Cell,5.247939e-08
ARHGEF10,-0.54199475,0.0008756406152664019,Beam Cell,0.6868206
KIF20B,-1.3960481,0.0008637903609654848,Beam Cell,0.37996855
RAB37,-3.230154,0.0008202876380972937,Beam Cell,0.10656799
NUBPL,-0.5928875,0.0008169047785955588,Beam Cell,0.6630146
MPPED2,-0.6797166,0.0008120134491470469,Beam Cell,0.6242879
KIF21B,-0.83183897,0.0007853747886802404,Beam Cell,0.56181264
MAP2,-0.5988256,0.0006862267873484032,Beam Cell,0.66029125
B3GALT5,-24.099798,0.0006212485373388067,Beam Cell,5.562088e-08
UPP1,-0.9501282,0.0006071287122137219,Beam Cell,0.51758647
SH2D3C,-1.0945524,0.000594275003622998,Beam Cell,0.4682814
ARHGEF26,-1.0240123,0.0005903245583644433,Beam Cell,0.49174684
VSIG4,-24.50029,0.0005372283748310568,Beam Cell,4.213838e-08
CD163L1,-24.577246,0.0005319079349639877,Beam Cell,3.9949544e-08
TTC38,-0.69872195,0.000529646632410318,Beam Cell,0.6161178
SH3BP1,-0.56803614,0.0005178881942907077,Beam Cell,0.6745344
NCAPH,-1.7443303,0.0005147757832705106,Beam Cell,0.29847243
UBIAD1,-0.85910857,0.00047870588901574145,Beam Cell,0.5512931
CISH,-0.54580027,0.0004179720311423664,Beam Cell,0.6850113
RGMB,-0.56114674,0.00041675219110984154,Beam Cell,0.6777632
RPS6KA4,-0.51884466,0.0004132333692685634,Beam Cell,0.6979305
TTR,-0.6177071,0.00037412845312553535,Beam Cell,0.6517059
CENPM,-1.8723874,0.0003590021647477064,Beam Cell,0.2731211
CHRM3,-1.4340609,0.0003286771725516116,Beam Cell,0.3700877
BTLA,-24.59226,0.0003117077079965778,Beam Cell,3.9535934e-08
TNNI2,-1.000158,0.00029272484499668917,Beam Cell,0.49994525
PIK3R6,-1.4095024,0.00028471192672105324,Beam Cell,0.3764415
DPEP2,-2.0923731,0.0002843888496756389,Beam Cell,0.23449464
WARS,-0.60324776,0.00026995610658142106,Beam Cell,0.6582704
PLN,-1.0570562,0.00025811654011627806,Beam Cell,0.48061174
RHOH,-0.6201636,0.0002527835574295231,Beam Cell,0.65059716
MLIP,-1.964505,0.00022776517598350945,Beam Cell,0.2562271
SMARCD2,-0.5767077,0.00021593303817539676,Beam Cell,0.6704921
CSGALNACT1,-0.9075198,0.0002097351637049152,Beam Cell,0.5331007
RIMKLA,-24.331198,0.00019938547230548338,Beam Cell,4.7378318e-08
RERGL,-24.584148,0.00019468997296663093,Beam Cell,3.975886e-08
NR4A3,-0.5676992,0.0001763037225770628,Beam Cell,0.674692
SLC44A2,-0.55604404,0.00015886646679587378,Beam Cell,0.6801647
CD27,-1.3812428,0.0001484015321985208,Beam Cell,0.38388798
CCL5,-2.48691,0.00013713190487539578,Beam Cell,0.17838793
MEGF10,-0.9126182,0.0001261117917593601,Beam Cell,0.53122014
CHCHD6,-0.5488852,0.0001260959053452634,Beam Cell,0.6835481
MLLT6,-0.577245,0.00011839088069483071,Beam Cell,0.6702425
FADS3,-0.66701835,0.00011659786813370541,Beam Cell,0.62980694
CTSC,-0.54524946,0.00011538929025687996,Beam Cell,0.68527293
SLC2A5,-3.412371,0.0001128384553811353,Beam Cell,0.09392344
CCND3,-0.5288764,0.00011319057220433814,Beam Cell,0.6930943
NDST3,-1.1653936,0.00011178962869395375,Beam Cell,0.44584262
IL27RA,-24.752306,0.00011144534043797264,Beam Cell,3.5384527e-08
FGR,-2.76946,0.00010765709863336862,Beam Cell,0.14665926
IFIT2,-0.6748842,0.00010542920054292944,Beam Cell,0.62638247
PPFIA2,-1.2752938,0.0001024907462104113,Beam Cell,0.413141
CCL8,-1.4404086,9.902234847139547e-05,Beam Cell,0.36846292
ZBTB25,-0.81826365,8.785962977973551e-05,Beam Cell,0.5671241
RASGEF1C,-3.608164,6.249920474962589e-05,Beam Cell,0.08200388
ZC3HAV1,-0.57820743,6.224344466772608e-05,Beam Cell,0.6697955
FCHO1,-2.110527,5.3122548693707214e-05,Beam Cell,0.2315624
FRMD4A,-0.58468765,4.752277373599334e-05,Beam Cell,0.6667937
EPS8L1,-1.197662,4.4222126720730356e-05,Beam Cell,0.43598127
COL28A1,-24.88182,3.962096879468881e-05,Beam Cell,3.2346374e-08
SH2D2A,-24.985329,3.821320073592733e-05,Beam Cell,3.010694e-08
ATP8A1,-0.6290255,3.483407570681646e-05,Beam Cell,0.646613
CDH5,-1.1890264,2.8017557582761615e-05,Beam Cell,0.43859878
SLC9A9,-0.82667035,2.7620441316439572e-05,Beam Cell,0.563829
EXO1,-2.8378534,2.689267733261887e-05,Beam Cell,0.13986886
IL1RN,-2.171997,2.655719405876632e-05,Beam Cell,0.22190328
LPAR2,-2.110638,2.487375514326557e-05,Beam Cell,0.23154461
PSMB9,-0.64246744,2.4487810914899077e-05,Beam Cell,0.64061636
P2RY10,-3.7299554,2.415411128961472e-05,Beam Cell,0.07536531
AREG,-1.944968,2.398649768436178e-05,Beam Cell,0.25972053
FOXJ1,-3.5348253,2.306150658073325e-05,Beam Cell,0.08628028
NKG7,-25.194107,2.214862840704908e-05,Beam Cell,2.605062e-08
ANXA3,-0.61410695,2.1880580712957766e-05,Beam Cell,0.6533342
CDA,-0.94819355,2.0865813153186093e-05,Beam Cell,0.51828104
CRADD,-0.79227716,2.0287560661303748e-05,Beam Cell,0.5774319
ICOS,-3.8177707,1.9286642235221555e-05,Beam Cell,0.07091474
CHGB,-3.7319214,1.810947445644032e-05,Beam Cell,0.07526268
CST3,-0.2898111,1.569440974874976e-05,Beam Cell,0.81800914
EFNA5,-0.6117297,1.3989596261901027e-05,Beam Cell,0.6544117
TMEM154,-1.2219578,1.2436766963360655e-05,Beam Cell,0.42870057
SLAMF1,-2.0971274,1.1127426235414297e-05,Beam Cell,0.23372315
GFRA3,-3.1255167,1.0840556249278299e-05,Beam Cell,0.11458446
DSC3,-0.6837564,1.0342167569718572e-05,Beam Cell,0.6225422
TNFRSF18,-2.0008688,9.939176776788185e-06,Beam Cell,0.2498495
PDLIM3,-0.848017,9.828105697536772e-06,Beam Cell,0.55554783
NGFR,-1.4428577,9.647066785188439e-06,Beam Cell,0.36783794
STARD4,-0.8126586,8.256268891890723e-06,Beam Cell,0.5693317
SLC39A10,-0.656875,8.087791041360827e-06,Beam Cell,0.63425064
ITK,-25.220774,7.852268260182055e-06,Beam Cell,2.5573526e-08
CHML,-1.1534625,7.618642874460975e-06,Beam Cell,0.44954503
CXCR6,-25.34608,7.642307465863141e-06,Beam Cell,2.3446034e-08
GRK6,-0.76009357,7.396664564544301e-06,Beam Cell,0.59045804
ITGA1,-0.72953224,6.8743332788442015e-06,Beam Cell,0.6030994
BCHE,-1.1466482,6.726355154208793e-06,Beam Cell,0.4516734
RGS19,-0.80924934,6.404755207670431e-06,Beam Cell,0.5706787
IL17RC,-0.66595376,5.956995096828271e-06,Beam Cell,0.63027185
PRCP,-0.86633456,5.61396023298383e-06,Beam Cell,0.54853874
AKNAD1,-2.641199,4.926864133933545e-06,Beam Cell,0.16029495
MACC1,-2.187564,4.8744878756707246e-06,Beam Cell,0.2195218
NPTX2,-25.170273,4.675701603310777e-06,Beam Cell,2.6484567e-08
BLCAP,-0.73522484,4.274235882552776e-06,Beam Cell,0.6007244
XAF1,-0.7090993,4.240101141797716e-06,Beam Cell,0.6117019
LGI3,-2.4898114,3.816026903238763e-06,Beam Cell,0.17802954
TMEM243,-0.74449456,3.243096666748289e-06,Beam Cell,0.5968769
PDE2A,-25.192398,3.1856618962176283e-06,Beam Cell,2.6081498e-08
CARD11,-25.287739,2.9963290335813816e-06,Beam Cell,2.4413616e-08
KMO,-25.215414,2.9100773231801316e-06,Beam Cell,2.5668708e-08
CD244,-25.269022,2.7959547979939295e-06,Beam Cell,2.4732408e-08
GPR155,-1.2610124,2.5677199969498747e-06,Beam Cell,0.41725105
TPST2,-0.6866814,2.4773152178704356e-06,Beam Cell,0.6212813
MAL,-0.71488816,1.7000890656330155e-06,Beam Cell,0.60925233
CTSW,-25.481941,1.6820133640274688e-06,Beam Cell,2.1338867e-08
CLGN,-25.291449,1.6764738788184569e-06,Beam Cell,2.4350918e-08
ADAM23,-2.4224062,1.4087998985259143e-06,Beam Cell,0.18654478
IL1RAP,-1.1187947,1.2990289151820627e-06,Beam Cell,0.4604784
DNAJB2,-0.6930779,1.29831350600406e-06,Beam Cell,0.61853284
PRIMA1,-2.2573247,1.243792584563007e-06,Beam Cell,0.20915948
MS4A4A,-25.36315,9.680959044461747e-07,Beam Cell,2.3170275e-08
GPR171,-2.937853,8.818294437163035e-07,Beam Cell,0.13050228
SLC4A7,-0.8061164,8.400179043377348e-07,Beam Cell,0.5719193
ENHO,-0.69880444,7.421494763750503e-07,Beam Cell,0.61608255
LAT,-4.143152,6.264863821029634e-07,Beam Cell,0.056596152
ERBB4,-2.6573524,5.948041245507054e-07,Beam Cell,0.1585102
DEPDC7,-1.7940669,5.830873554659459e-07,Beam Cell,0.288358
PTPN4,-0.9132994,5.870479928800916e-07,Beam Cell,0.5309694
RASSF4,-0.8489906,5.63461836555845e-07,Beam Cell,0.55517304
DIP2A,-0.87954307,4.6525287792421795e-07,Beam Cell,0.5435395
ITGAL,-4.1553006,4.329241693247416e-07,Beam Cell,0.056121577
RBCK1,-0.70935434,3.6012628899974565e-07,Beam Cell,0.6115938
SLAMF7,-25.574034,3.435558001690674e-07,Beam Cell,2.0019293e-08
DHRS13,-1.353844,3.2322466443795186e-07,Beam Cell,0.39124817
TNFRSF11B,-1.025335,3.2001622778430074e-07,Beam Cell,0.49129623
USP6NL,-0.9424805,2.8722424749641975e-07,Beam Cell,0.52033746
CERS4,-0.7134989,2.7094401302273893e-07,Beam Cell,0.6098393
VWA5A,-0.727115,2.69745682417305e-07,Beam Cell,0.6041108
TLR1,-2.5285766,2.653467547856544e-07,Beam Cell,0.1733096
PRRG4,-2.830458,2.593792615009812e-07,Beam Cell,0.14058769
ICAM2,-1.9926004,2.529300942669194e-07,Beam Cell,0.25128555
GRAP2,-25.544867,2.443162766676961e-07,Beam Cell,2.0428145e-08
CD3E,-25.720646,2.0540256889627663e-07,Beam Cell,1.8084815e-08
INPP5F,-0.7970348,2.0262416076292228e-07,Beam Cell,0.5755308
DLL4,-3.4346657,1.5364592527911378e-07,Beam Cell,0.09248315
SLC35F1,-2.479733,1.484090267174671e-07,Beam Cell,0.17927758
PLEKHB1,-1.2643116,1.4224770462979928e-07,Beam Cell,0.41629797
GJA4,-1.2961186,1.4051105067471635e-07,Beam Cell,0.4072203
CD3D,-25.805305,1.2131300685956932e-07,Beam Cell,1.7054107e-08
LRRTM1,-2.5474892,1.1719420400794817e-07,Beam Cell,0.17105247
WFIKKN2,-1.2802564,1.0942334372002177e-07,Beam Cell,0.41172233
BCL2,-0.743478,1.0540176385748283e-07,Beam Cell,0.59729767
IFI35,-0.7434496,1.0297931526783535e-07,Beam Cell,0.5973094
LIMD2,-0.88003784,9.120763210577003e-08,Beam Cell,0.54335314
PECAM1,-1.8059748,8.301452127088327e-08,Beam Cell,0.2859877
COL5A3,-1.2922453,7.989795693914833e-08,Beam Cell,0.40831506
PATL2,-25.563047,7.584924648685172e-08,Beam Cell,2.0172326e-08
PQLC2,-1.5254977,7.074351501394431e-08,Beam Cell,0.34735972
PPP2R2B,-2.1856356,6.972247999126982e-08,Beam Cell,0.21981542
ME1,-0.8095878,6.40469205428446e-08,Beam Cell,0.57054484
PLTP,-0.7609437,6.229561477949478e-08,Beam Cell,0.5901102
GIMAP8,-25.642698,5.549271330196227e-08,Beam Cell,1.90888e-08
DSP,-0.7797536,5.4064061071455014e-08,Beam Cell,0.58246624
PIGO,-1.3270721,5.3123635461123386e-08,Beam Cell,0.39857632
MTSS1,-0.7614708,4.7388335826582685e-08,Beam Cell,0.5898946
AGAP3,-0.84553134,4.575945118821451e-08,Beam Cell,0.5565058
PTPN22,-2.0408208,4.497280264796387e-08,Beam Cell,0.24302542
NLRC5,-2.5733435,4.180990184868616e-08,Beam Cell,0.16801436
PLCG2,-1.3378108,4.054835880744892e-08,Beam Cell,0.39562055
HS1BP3,-1.0249171,3.6824846785963504e-08,Beam Cell,0.49143854
DGCR2,-0.79446095,3.4403662111658067e-08,Beam Cell,0.57655853
TNFSF10,-1.7745895,3.195325436014449e-08,Beam Cell,0.29227746
SFRP2,-1.1698321,3.04300279595458e-08,Beam Cell,0.44447306
SNX29,-1.0879529,2.9699445883516668e-08,Beam Cell,0.47042844
MACROD2,-1.1218067,2.9443787227629636e-08,Beam Cell,0.459518
MATN2,-0.9444085,2.8228506921575584e-08,Beam Cell,0.5196426
SAMD8,-0.8853932,2.7573893423762773e-08,Beam Cell,0.54133993
IL1RL1,-25.760828,2.653692041165096e-08,Beam Cell,1.7588064e-08
PREX2,-0.9164441,2.5654285253962892e-08,Beam Cell,0.52981323
CD3G,-25.993113,2.4998421060406434e-08,Beam Cell,1.497247e-08
BSPRY,-1.7404095,2.3135793829968896e-08,Beam Cell,0.2992847
ABL2,-0.9676782,2.0129372111840223e-08,Beam Cell,0.51132834
FADS1,-0.7878028,1.8554726004699923e-08,Beam Cell,0.57922554
TMEM71,-25.754683,1.64219903036736e-08,Beam Cell,1.7663144e-08
IL20RB,-1.9857824,1.412156391269833e-08,Beam Cell,0.25247592
RXRG,-3.480482,1.259548987038157e-08,Beam Cell,0.089592256
NFATC3,-0.94076025,1.0805368636791169e-08,Beam Cell,0.5209583
IL16,-1.8755627,1.0208044335304125e-08,Beam Cell,0.2725206
CNP,-0.93832576,1.0310012769664523e-08,Beam Cell,0.5218381
RASGRP1,-4.433954,1.0057731325351248e-08,Beam Cell,0.0462644
LY9,-25.845814,9.776543915047931e-09,Beam Cell,1.658192e-08
PPL,-0.9050639,9.539004690608329e-09,Beam Cell,0.53400904
RTKN,-1.2004784,9.25943001550483e-09,Beam Cell,0.43513095
MOXD1,-3.182598,8.02547800210916e-09,Beam Cell,0.11013935
ANGPTL4,-1.0919914,7.386260992874095e-09,Beam Cell,0.46911338
RSAD2,-1.6778848,7.2121907147980385e-09,Beam Cell,0.31254053
CHRDL1,-1.4650313,6.854365487237502e-09,Beam Cell,0.36222768
OTUD1,-0.99689573,6.681499449355017e-09,Beam Cell,0.501077
EMB,-0.8304016,6.4432220583193606e-09,Beam Cell,0.5623727
ABLIM3,-3.5473151,6.282093381805745e-09,Beam Cell,0.085536554
KCNMB4,-1.5169685,5.965529490506923e-09,Beam Cell,0.3494194
PLCB2,-2.756682,5.842499328272513e-09,Beam Cell,0.14796399
CLDN7,-0.93586725,5.88424813953516e-09,Beam Cell,0.52272815
LDB3,-2.416658,5.719962932329818e-09,Beam Cell,0.18728952
PCBP4,-0.81237894,5.52699965067319e-09,Beam Cell,0.5694421
KLRD1,-25.995787,4.028164905520226e-09,Beam Cell,1.4944742e-08
LLGL2,-1.5281879,3.914407169597508e-09,Beam Cell,0.3467126
MMRN2,-2.090002,3.6974590988376966e-09,Beam Cell,0.23488036
IRF9,-0.85198754,3.4324051711101685e-09,Beam Cell,0.55402094
SLC2A4,-1.4715134,3.055073405588587e-09,Beam Cell,0.3606038
ACTA2,-0.86855114,2.9513578109679113e-09,Beam Cell,0.54769665
FOXO1,-0.87244743,2.7168294651372946e-09,Beam Cell,0.54621947
LRP8,-2.001901,2.5565375659903227e-09,Beam Cell,0.24967082
CDKN2B,-2.678646,2.3485784181355516e-09,Beam Cell,0.15618782
STAT4,-26.025087,2.194362049896502e-09,Beam Cell,1.4644281e-08
INSIG1,-0.8603633,1.91219386334149e-09,Beam Cell,0.55081385
HMOX1,-0.86756885,1.8789049201817475e-09,Beam Cell,0.54806966
KLHL32,-4.3968525,1.4716206833921888e-09,Beam Cell,0.047469594
ADGRF5,-1.6609929,1.188782100184283e-09,Beam Cell,0.31622145
S100B,-0.86991966,1.0008010435463574e-09,Beam Cell,0.5471773
SAMD9L,-0.9065783,8.549018054059167e-10,Beam Cell,0.53344876
LCN2,-2.2364402,8.3589156299816e-10,Beam Cell,0.21220931
AOAH,-26.022427,7.160776528057004e-10,Beam Cell,1.4671315e-08
CHL1,-1.2350003,6.345252717457756e-10,Beam Cell,0.42484245
ERAP1,-1.0411332,5.822494081800624e-10,Beam Cell,0.48594564
VAX2,-25.974005,5.584189436757627e-10,Beam Cell,1.5172091e-08
BCR,-0.96385145,4.021530021605861e-10,Beam Cell,0.51268643
ASPH,-0.8692843,3.3396482931321527e-10,Beam Cell,0.54741836
LIPC,-4.5279403,3.211906824946453e-10,Beam Cell,0.043346513
FAM81A,-2.8695648,2.865607829486492e-10,Beam Cell,0.13682799
KLF6,-0.85060275,2.8223079395264236e-10,Beam Cell,0.55455303
RGS9,-1.6933285,2.2664440047429072e-10,Beam Cell,0.30921268
GIMAP6,-1.6722841,2.2373782515135833e-10,Beam Cell,0.3137562
MAP7D2,-2.713217,2.0597431568470938e-10,Beam Cell,0.15248962
ADGRL4,-3.1702747,1.9676197564939123e-10,Beam Cell,0.11108418
GRIK2,-4.5981226,1.9218561336961088e-10,Beam Cell,0.041288316
SIGIRR,-1.8848026,1.755737155630443e-10,Beam Cell,0.2707808
SLC2A3,-1.9543614,1.6896262843861153e-10,Beam Cell,0.25803497
NFE2L3,-1.9325134,1.6351997607035903e-10,Beam Cell,0.26197237
SASH3,-4.7832274,1.6409659494849641e-10,Beam Cell,0.03631659
ACKR3,-1.0839263,1.4001303379239297e-10,Beam Cell,0.47174323
TBCC,-0.9530767,1.3218686261892582e-10,Beam Cell,0.51652974
TRIM14,-26.09031,1.0240912821969923e-10,Beam Cell,1.39969805e-08
KCNJ10,-4.80908,9.659307640752547e-11,Beam Cell,0.035671603
SLC4A11,-1.501196,8.32522929847698e-11,Beam Cell,0.3532604
P2RY2,-2.5706897,7.60319511386594e-11,Beam Cell,0.16832371
KRT14,-0.90962946,7.095089597682737e-11,Beam Cell,0.53232175
LYVE1,-2.60167,3.8794144280100097e-11,Beam Cell,0.16474767
SYT1,-2.3180802,2.896846100340642e-11,Beam Cell,0.20053415
ARHGAP22,-1.9300889,2.414811178323789e-11,Beam Cell,0.262413
MIA,-3.3826494,2.356885686975429e-11,Beam Cell,0.09587847
GAB1,-0.9901878,2.040696705073415e-11,Beam Cell,0.50341225
VWF,-1.7723016,1.9546229233433678e-11,Beam Cell,0.29274133
ITGB7,-3.3024945,1.7354675566303526e-11,Beam Cell,0.10135615
ID4,-1.0432614,1.6496224338691754e-11,Beam Cell,0.4852293
ACER2,-2.606757,1.0241126569088743e-11,Beam Cell,0.1641678
COL18A1,-0.9807009,9.723975823333233e-12,Beam Cell,0.5067335
SPN,-26.43443,7.005284194174743e-12,Beam Cell,1.1026659e-08
DNASE1L3,-26.423756,6.895092235780592e-12,Beam Cell,1.110854e-08
SLC38A11,-2.2138383,4.949266355899623e-12,Beam Cell,0.21556005
WDR83OS,-0.9482652,4.1332330361991174e-12,Beam Cell,0.5182553
MALL,-2.3958304,3.56173340700197e-12,Beam Cell,0.19001295
MSMO1,-0.97786397,3.2788082903758013e-12,Beam Cell,0.5077309
CD69,-5.0721984,2.4935876120509422e-12,Beam Cell,0.02972461
PPP1R12C,-0.9921319,2.3502980150349332e-12,Beam Cell,0.5027343
TNFSF13B,-3.3233376,2.256135230780657e-12,Beam Cell,0.099902354
IRF4,-4.987187,2.201163570329647e-12,Beam Cell,0.03152878
NBEAL2,-1.9239165,2.0307246793055174e-12,Beam Cell,0.2635381
MMP12,-4.2427545,1.9454968174974116e-12,Beam Cell,0.052820638
PERP,-0.99049014,1.3602861360254052e-12,Beam Cell,0.50330675
ARL5B,-1.0797895,1.2617999497663602e-12,Beam Cell,0.47309783
PIK3IP1,-1.1356276,7.201271777355837e-13,Beam Cell,0.45513687
TCIRG1,-1.1595991,6.771275337781134e-13,Beam Cell,0.44763693
RASGEF1B,-1.3207182,6.521378894460586e-13,Beam Cell,0.4003356
IFIT3,-1.1140016,6.56430542794618e-13,Beam Cell,0.46201077
MEGF6,-2.2339423,5.933702055356246e-13,Beam Cell,0.21257704
SLCO2B1,-1.5562439,5.773740683914809e-13,Beam Cell,0.34003523
MME,-1.5657669,4.956186582514833e-13,Beam Cell,0.3377981
CHSY3,-2.5511909,3.7946441645079823e-13,Beam Cell,0.17061414
PLP2,-1.0525945,3.777220461090447e-13,Beam Cell,0.48210037
AQP4,-3.623659,3.6972249112706025e-13,Beam Cell,0.08112785
GIMAP4,-3.4447849,3.01688506109663e-13,Beam Cell,0.09183673
MATK,-3.74546,1.9793909895483697e-13,Beam Cell,0.0745597
SQLE,-1.0580848,1.5196717403239373e-13,Beam Cell,0.4802692
TTYH1,-3.738344,1.3976750827725781e-13,Beam Cell,0.07492837
SCML4,-4.2197814,9.13508634074226e-14,Beam Cell,0.053668473
KHDRBS3,-1.1481348,8.31582423993554e-14,Beam Cell,0.4512082
TRAF3IP3,-3.8839977,6.540140296022745e-14,Beam Cell,0.06773298
ARHGAP19,-2.6830451,6.133039721588727e-14,Beam Cell,0.15571229
AQP3,-1.17181,5.976861271371213e-14,Beam Cell,0.4438641
ASAP2,-1.2877618,5.837294955325284e-14,Beam Cell,0.40958595
LTB,-3.8237107,4.59089782720479e-14,Beam Cell,0.07062336
SGIP1,-1.2276499,3.601846386520985e-14,Beam Cell,0.42701247
DAB1,-3.2113612,2.8966145611819555e-14,Beam Cell,0.107965246
PPP1R1B,-4.9626913,2.5806927703756136e-14,Beam Cell,0.032068677
GALNT3,-2.870441,2.3370738556936334e-14,Beam Cell,0.13674492
VWC2,-3.4751713,1.7760876485244664e-14,Beam Cell,0.08992267
STK10,-1.7138226,1.699623446285664e-14,Beam Cell,0.30485123
PCDH1,-1.7317286,1.654813779779535e-14,Beam Cell,0.301091
DENND1C,-5.155286,1.6202518026397537e-14,Beam Cell,0.028061077
ARHGAP4,-3.3129268,1.2922271914993246e-14,Beam Cell,0.10062587
TTLL7,-1.6814958,1.151648793805655e-14,Beam Cell,0.31175923
DPP4,-1.3305076,1.0579935427255676e-14,Beam Cell,0.3976283
EFR3B,-2.4677465,7.277078419528909e-15,Beam Cell,0.18077329
SYNM,-1.3122729,5.295445971407449e-15,Beam Cell,0.40268597
ITGB4,-1.4757166,4.655271885185746e-15,Beam Cell,0.35955477
MAL2,-1.3757257,4.110794551705525e-15,Beam Cell,0.3853588
TNS3,-1.1022062,3.4112087998346953e-15,Beam Cell,0.46580362
TRIM29,-1.2856591,3.0986058509595835e-15,Beam Cell,0.41018337
S100A14,-1.4034309,2.1647023507901142e-15,Beam Cell,0.37802908
CLDN1,-1.904429,9.7956399628023e-16,Beam Cell,0.26712206
RCAN1,-1.1638308,9.768959658313905e-16,Beam Cell,0.44632584
TFAP2C,-2.6635585,6.275945068954199e-16,Beam Cell,0.15782979
MKI67,-2.9315429,4.739684263135513e-16,Beam Cell,0.13107432
RASSF5,-1.8221779,3.472286451171466e-16,Beam Cell,0.28279376
SH3BGRL3,-1.1021289,3.2285055263434746e-16,Beam Cell,0.4658286
NPY,-1.565986,2.9065297638687605e-16,Beam Cell,0.3377468
PRSS23,-1.1600704,2.7240010126160703e-16,Beam Cell,0.4474907
AIM2,-4.0306315,2.2192441952396254e-16,Beam Cell,0.061186977
EPHA4,-1.3468876,2.1392084292311706e-16,Beam Cell,0.39313927
ADH7,-1.5361286,1.644661220315624e-16,Beam Cell,0.34480947
EDARADD,-3.1655996,1.4254089988602526e-16,Beam Cell,0.11144474
CDC14A,-1.2973198,7.624852122432143e-17,Beam Cell,0.4068814
JAML,-5.3478456,7.734828899274361e-17,Beam Cell,0.024554895
SYTL1,-1.5712253,6.51150303311611e-17,Beam Cell,0.3365225
LPAR6,-1.3019716,5.360462236612999e-17,Beam Cell,0.40557158
CNN1,-1.9050363,4.0407840049785123e-17,Beam Cell,0.26700962
CORO2B,-1.8881902,3.650309896084878e-17,Beam Cell,0.27014574
DOCK11,-1.9084028,3.50342400181682e-17,Beam Cell,0.26638728
ITPR3,-1.3954785,2.6242065442232453e-17,Beam Cell,0.3801186
FRMD3,-4.0557895,1.920403915344344e-17,Beam Cell,0.06012924
RNASE6,-27.0579,1.8861143486060262e-17,Beam Cell,7.157488e-09
WIF1,-1.974944,1.4167537423828202e-17,Beam Cell,0.2543798
PREX1,-1.8977318,1.0809765356612838e-17,Beam Cell,0.26836494
ENDOD1,-1.194052,1.0035672355430455e-17,Beam Cell,0.43707356
SERPINB5,-1.3779607,8.120655274296106e-18,Beam Cell,0.38476232
IL2RG,-5.5958877,8.442663957125748e-18,Beam Cell,0.020676164
DOCK10,-1.7577333,6.425919595882004e-18,Beam Cell,0.29571238
APH1A,-1.1877745,6.028543241078244e-18,Beam Cell,0.4389795
EGFL6,-2.7698398,4.233875805185467e-18,Beam Cell,0.14662065
LY96,-1.9697803,3.767453651282014e-18,Beam Cell,0.2552919
IL7R,-27.191679,4.192797099289007e-18,Beam Cell,6.523625e-09
FAM102A,-1.5277196,3.711127383754579e-18,Beam Cell,0.34682515
TSC22D4,-1.1886477,3.524442573288912e-18,Beam Cell,0.43871388
S100A10,-1.1943401,3.567691771461258e-18,Beam Cell,0.4369863
STK4,-1.3705155,2.7656190466987827e-18,Beam Cell,0.38675305
PTTG1,-2.1391437,2.12589892558259e-18,Beam Cell,0.2270145
CCDC88C,-3.5146992,1.9491577002983135e-18,Beam Cell,0.087492354
TNFAIP8,-1.2322867,1.6601396758242428e-18,Beam Cell,0.42564228
SHC4,-3.380617,1.282671331465626e-18,Beam Cell,0.096013635
BST2,-1.2256267,9.950154764107739e-19,Beam Cell,0.42761174
ELF1,-1.2329452,8.57837048364043e-19,Beam Cell,0.42544803
PMAIP1,-3.4065866,4.241328801659356e-19,Beam Cell,0.09430077
KALRN,-1.6422127,3.2239798780183085e-19,Beam Cell,0.3203647
HAVCR2,-5.582962,3.2289998077588916e-19,Beam Cell,0.020862242
