Name,logfc,pvals_adj,celltype,fc
SULF1,-2.5590873,5.727749960149053e-09,Pericyte,0.16968286
APH1A,-1.5285293,5.817342373846081e-09,Pericyte,0.34663054
PTGES,-2.5641248,5.339532402816713e-09,Pericyte,0.1690914
PENK,-2.5549374,5.16707245865386e-09,Pericyte,0.17017165
LYST,-1.7200643,4.811083270328187e-09,Pericyte,0.3035352
SDC1,-2.1105208,4.544947565052416e-09,Pericyte,0.2315634
MFSD6,-1.5411116,4.713838135095158e-09,Pericyte,0.3436206
PTGER4,-2.0385087,4.233659854898928e-09,Pericyte,0.24341524
SFRP4,-1.6427898,4.292751792161629e-09,Pericyte,0.3202366
PPP1R12C,-1.5352027,3.2485539005468354e-09,Pericyte,0.34503084
NPPC,-2.5744164,2.815682575405865e-09,Pericyte,0.16788948
WAS,-2.9811442,2.6463687972429746e-09,Pericyte,0.12664445
SERINC2,-2.9825032,2.645354694113924e-09,Pericyte,0.12652521
SREBF1,-1.7549036,2.643248586426122e-09,Pericyte,0.296293
TMOD2,-1.7249341,2.5572086154937617e-09,Pericyte,0.30251232
NGFR,-1.8300278,2.412926480114277e-09,Pericyte,0.2812592
FOXJ1,-2.1359081,2.1666637051416215e-09,Pericyte,0.22752419
KHDRBS3,-1.8382705,2.116987150189648e-09,Pericyte,0.27965683
VSIG4,-2.3737214,1.89533093477111e-09,Pericyte,0.19294728
CORO1A,-2.2425618,1.7344043627589914e-09,Pericyte,0.21131077
IL1RN,-2.6052597,1.5030870151717133e-09,Pericyte,0.16433828
CORO2B,-2.9984474,1.3705584800772168e-09,Pericyte,0.12513459
TXK,-23.320698,5.382473571407132e-10,Pericyte,9.54488e-08
BCAS1,-3.0053072,1.363751629937574e-09,Pericyte,0.124541014
CD163,-2.1643822,9.403986457475943e-10,Pericyte,0.22307764
VIM,-1.2926352,8.648915022299053e-10,Pericyte,0.40820473
MPZ,-1.8054565,6.992187656346558e-10,Pericyte,0.2860905
MYB,-23.277168,1.9135725633139328e-10,Pericyte,9.8372595e-08
SLC34A2,-3.052366,4.683326468475106e-10,Pericyte,0.12054419
ABI3,-3.0442264,4.6380841370257263e-10,Pericyte,0.121226214
VCAM1,-1.8572345,3.9090707672541593e-10,Pericyte,0.27600485
RNASE6,-2.6622825,3.367232816608299e-10,Pericyte,0.15796944
S100A4,-1.8062444,3.789652939714719e-10,Pericyte,0.2859343
PYCARD,-1.8698368,3.013627492584701e-10,Pericyte,0.27360436
SLAMF1,-23.447971,8.172279920977553e-11,Pericyte,8.7389104e-08
CTHRC1,-2.6742833,1.9458508588117798e-10,Pericyte,0.15666085
NAV2,-2.2077856,1.849502978995196e-10,Pericyte,0.21646631
PLTP,-1.6769027,1.7795667997141879e-10,Pericyte,0.31275335
BANK1,-23.376886,4.429378435117189e-11,Pericyte,9.180282e-08
STAB1,-2.4768102,1.396868309769072e-10,Pericyte,0.17964114
SCARA3,-2.034657,1.4441556605413526e-10,Pericyte,0.24406596
FMO2,-1.9626629,1.398978458129355e-10,Pericyte,0.25655445
SLCO2B1,-2.6944807,1.2363605376748952e-10,Pericyte,0.15448293
MMRN1,-23.365625,3.230378244146772e-11,Pericyte,9.2522185e-08
ENPP3,-23.409382,2.6511409249423182e-11,Pericyte,8.975815e-08
KLHL32,-23.441584,2.3327407604017517e-11,Pericyte,8.777689e-08
RNASE1,-1.7315494,8.996836947297123e-11,Pericyte,0.3011284
TMEM100,-2.1723397,7.661991735670658e-11,Pericyte,0.22185059
B3GNT5,-2.3545496,7.20534858202172e-11,Pericyte,0.19552843
HMOX1,-2.1015074,6.29172532543806e-11,Pericyte,0.23301466
FADS1,-1.691937,6.074124813003918e-11,Pericyte,0.3095111
FAM107B,-1.7492818,5.3724608967566165e-11,Pericyte,0.29744983
TSPAN10,-2.7164483,4.516145460013709e-11,Pericyte,0.15214846
C1QB,-1.8600848,4.988642406979344e-11,Pericyte,0.2754601
GPR34,-3.1297808,3.950628655744877e-11,Pericyte,0.114246294
KCNMB4,-2.052302,4.7155882923394716e-11,Pericyte,0.24109909
PLXNB3,-23.520082,9.682598281365491e-12,Pericyte,8.312845e-08
PDE4D,-1.8599013,3.202878748789563e-11,Pericyte,0.27549514
REL,-1.7277286,3.1479135399542236e-11,Pericyte,0.30192694
HCST,-2.1346421,2.9227160342861906e-11,Pericyte,0.22772394
GFRA2,-2.3910875,2.136559555242307e-11,Pericyte,0.19063865
TTR,-2.1929023,2.1865321202108705e-11,Pericyte,0.218711
CYTL1,-2.2845345,2.1428986539992645e-11,Pericyte,0.20525162
ACAP1,-2.0470076,2.0071414470270412e-11,Pericyte,0.24198548
P2RY10,-23.714018,3.083142333141229e-12,Pericyte,7.2672364e-08
NCF4,-3.171723,1.1054732746224656e-11,Pericyte,0.11097273
CREB5,-2.06786,1.206638511994968e-11,Pericyte,0.23851305
GIMAP4,-3.1777792,9.172648890499192e-12,Pericyte,0.11050785
VIT,-2.7783957,9.666521179574084e-12,Pericyte,0.14575368
PRCP,-1.8225844,1.0418609045132454e-11,Pericyte,0.28271407
BST2,-1.8136184,1.0159958090999602e-11,Pericyte,0.28447655
SAMSN1,-2.7874177,6.976034591638767e-12,Pericyte,0.14484505
CRABP1,-2.5596724,7.090748568427115e-12,Pericyte,0.16961406
MSR1,-2.800051,3.9716898425548784e-12,Pericyte,0.14358221
TNFRSF11B,-3.2042494,3.480590708406093e-12,Pericyte,0.108498774
CD34,-3.2109807,3.111503509188817e-12,Pericyte,0.10799372
BCR,-2.4421303,3.5773617409825833e-12,Pericyte,0.18401173
INSIG1,-1.849646,3.5941711897917617e-12,Pericyte,0.27746046
GDPD5,-2.8186657,2.8980310830447286e-12,Pericyte,0.14174151
IGF1,-2.8015022,2.7914787042651312e-12,Pericyte,0.14343785
CD86,-3.2191453,2.41312184225073e-12,Pericyte,0.10738428
FCER1G,-2.0754344,2.8343179603901107e-12,Pericyte,0.23726407
TSPAN13,-3.219132,2.2887389119025866e-12,Pericyte,0.10738528
GCHFR,-2.1521945,2.401544074626755e-12,Pericyte,0.22497015
SLC2A5,-2.8383677,1.6630585437076607e-12,Pericyte,0.139819
MITF,-1.9296695,1.750854535720692e-12,Pericyte,0.2624893
SLC15A3,-2.3710363,1.5371535144732646e-12,Pericyte,0.19330671
FAM181B,-2.832454,1.1125830019568523e-12,Pericyte,0.1403933
TNFSF8,-23.776775,1.466451242996288e-13,Pericyte,6.9578874e-08
KIF21B,-23.77721,1.0727594227231164e-13,Pericyte,6.9557906e-08
ARRDC3,-1.940042,6.76402816550081e-13,Pericyte,0.26060885
EGFL7,-2.248099,4.71251612469508e-13,Pericyte,0.21050128
ADGRG6,-3.282473,3.779901799495538e-13,Pericyte,0.10277255
DHCR24,-2.3361375,3.8174693948586003e-13,Pericyte,0.19803981
FOXO1,-2.0832376,3.9062840332115905e-13,Pericyte,0.23598424
C7,-2.4140842,3.043805806579291e-13,Pericyte,0.18762395
PRKCQ,-23.798855,2.5077757606949652e-14,Pericyte,6.852213e-08
F2R,-2.696235,1.837633430809321e-13,Pericyte,0.15429519
HILPDA,-1.9669049,1.811751498061302e-13,Pericyte,0.25580123
PPP1R12B,-2.0332565,1.763197894015092e-13,Pericyte,0.244303
ANTXR2,-2.006948,1.6002150248673627e-13,Pericyte,0.24879889
STXBP2,-3.3081737,1.1760716362105126e-13,Pericyte,0.100957945
MEGF6,-3.31623,1.0674324730983e-13,Pericyte,0.10039574
MAP3K1,-2.905216,1.1668881991598022e-13,Pericyte,0.13348818
ELF3,-2.711824,9.836332166529006e-14,Pericyte,0.15263693
CD84,-3.3162658,7.700671884777689e-14,Pericyte,0.10039325
CAMK4,-23.983278,8.255090448610096e-15,Pericyte,6.029952e-08
HHATL,-3.3384645,6.135385750817544e-14,Pericyte,0.09886033
NNMT,-1.9578482,7.02112774218789e-14,Pericyte,0.2574121
SCGB3A1,-23.84516,5.3392679087888824e-15,Pericyte,6.6357764e-08
CERS3,-23.926285,4.994583211632478e-15,Pericyte,6.272932e-08
GK,-2.7108362,5.254959776359394e-14,Pericyte,0.15274148
LEPR,-2.5793884,5.1097048345193276e-14,Pericyte,0.16731186
VCAN,-2.94924,3.356306284040742e-14,Pericyte,0.12947631
DPP10,-23.868574,3.0775221379209302e-15,Pericyte,6.5289484e-08
ANGPTL7,-1.9929194,3.8383096613649036e-14,Pericyte,0.25122997
ICOS,-24.13807,2.4635245845105175e-15,Pericyte,5.41648e-08
TRIM63,-2.9460897,2.1890595187067457e-14,Pericyte,0.12975934
ITGA6,-2.6069195,1.2378958880537802e-14,Pericyte,0.1641493
TRIM14,-3.3711634,7.257712780364443e-15,Pericyte,0.09664485
PLSCR4,-2.1209319,1.1899852497426586e-14,Pericyte,0.22989836
LCP1,-2.9702904,7.884193798803992e-15,Pericyte,0.12760083
SELE,-24.02692,4.790659529783091e-16,Pericyte,5.850275e-08
CARD11,-24.050411,4.202731389198974e-16,Pericyte,5.7557884e-08
SLITRK6,-24.024178,3.973688614435914e-16,Pericyte,5.8614077e-08
C3,-2.2227168,6.9575097664079934e-15,Pericyte,0.21423754
GRIK2,-3.4036882,3.0304922229147133e-15,Pericyte,0.09449042
VAMP8,-2.344602,3.7447317335355745e-15,Pericyte,0.19688128
CD53,-2.9942036,2.8954659056455395e-15,Pericyte,0.12550323
ENPP2,-2.5297441,3.139933966938561e-15,Pericyte,0.17316939
ABL2,-2.0495107,3.1919268642277237e-15,Pericyte,0.24156599
TTLL7,-2.0285184,3.1107572522446573e-15,Pericyte,0.24510665
CAPN3,-2.9986918,2.0634024754695867e-15,Pericyte,0.1251134
HPDL,-3.424671,1.7775556814794657e-15,Pericyte,0.09312608
MET,-3.01824,1.4342238926329479e-15,Pericyte,0.123429574
FMNL1,-3.4242623,1.0254258858257456e-15,Pericyte,0.09315246
TFAP2A,-2.2013144,1.760049580973384e-15,Pericyte,0.21743944
CLGN,-3.0518084,6.280210087337538e-16,Pericyte,0.12059079
TNFRSF18,-24.274534,1.9952321947874373e-17,Pericyte,4.9276185e-08
LGI4,-2.1600282,5.738979420379622e-16,Pericyte,0.22375189
JUP,-2.4335573,3.5968722067514127e-16,Pericyte,0.18510847
FAM102A,-2.2995377,3.2512625875376203e-16,Pericyte,0.20312819
PRSS23,-2.1166513,3.3203680499861555e-16,Pericyte,0.2305815
KALRN,-2.1497476,2.955670971598872e-16,Pericyte,0.22535203
GREM1,-24.280521,6.301100864595562e-18,Pericyte,4.9072113e-08
ST3GAL5,-2.4700024,1.875834291340175e-16,Pericyte,0.18049085
DND1,-24.176085,4.549025425837013e-18,Pericyte,5.2756185e-08
MALL,-3.0645509,1.161796100178039e-16,Pericyte,0.11953037
CDH7,-24.241127,3.85665332466957e-18,Pericyte,5.0430543e-08
OGN,-2.2390068,1.4732458155150987e-16,Pericyte,0.21183212
PLOD2,-2.1502101,1.330837181571444e-16,Pericyte,0.2252798
RGS2,-2.3899047,8.881759117950034e-17,Pericyte,0.190795
FBLN2,-3.110029,4.351483917708981e-17,Pericyte,0.11582118
CD82,-2.2259328,5.841233007031688e-17,Pericyte,0.2137605
PTGDR,-24.317392,7.000781086945017e-19,Pericyte,4.7833865e-08
PTPN4,-3.110346,2.0929861878754407e-17,Pericyte,0.11579573
SLC2A1,-2.1923862,2.950326353002784e-17,Pericyte,0.21878926
ITK,-24.462896,4.532324700737451e-19,Pericyte,4.3244853e-08
MS4A7,-3.130362,1.1769140707183261e-17,Pericyte,0.11420027
MARCKS,-2.1821444,1.5039719142176518e-17,Pericyte,0.22034799
C3AR1,-3.551977,6.760952799174555e-18,Pericyte,0.08526061
MATK,-24.467167,1.6552961654267884e-19,Pericyte,4.311703e-08
SPOCK1,-2.7660284,8.177203079614063e-18,Pericyte,0.14700851
TNFAIP2,-2.3808503,7.007563663351307e-18,Pericyte,0.1919962
GFRA3,-3.182814,2.6399274637321066e-18,Pericyte,0.11012288
TGM2,-2.3866746,3.1693957764666058e-18,Pericyte,0.19122267
LRRC4,-24.333675,3.234606890875277e-20,Pericyte,4.729702e-08
GADD45A,-2.3221385,2.169108585089579e-18,Pericyte,0.19997083
SLAMF7,-24.486721,1.5025500761450747e-20,Pericyte,4.253657e-08
DPEP2,-24.450136,1.4250405551835976e-20,Pericyte,4.3629036e-08
HPSE,-24.44384,9.55328958040922e-21,Pericyte,4.3819856e-08
LAPTM5,-2.7359908,9.05379006027336e-19,Pericyte,0.15010138
ARHGEF26,-2.5365772,9.335461792910787e-19,Pericyte,0.17235115
TPM3,-2.3067963,1.1139761475283572e-18,Pericyte,0.20210876
PLEK,-3.6225536,4.334444177380155e-19,Pericyte,0.081190035
VAX2,-24.483494,4.7680860012879774e-21,Pericyte,4.263183e-08
NOVA1,-2.270639,5.398847433632416e-19,Pericyte,0.20723808
CHCHD6,-2.3228588,5.043427762592238e-19,Pericyte,0.19987102
MLPH,-2.9896631,3.344699912192035e-19,Pericyte,0.12589884
TSLP,-3.6103508,2.0912092354436387e-19,Pericyte,0.081879675
PRRG4,-2.6737642,3.451132549205299e-19,Pericyte,0.15671723
BCHE,-3.2124393,2.138423529543176e-19,Pericyte,0.10788459
SOX2,-2.756076,2.883755306361087e-19,Pericyte,0.14802614
FAM49B,-2.4495347,3.3893203469110997e-19,Pericyte,0.18306975
DUSP6,-2.3360567,3.634331002291586e-19,Pericyte,0.19805092
NDRG1,-2.267349,3.8923793666973024e-19,Pericyte,0.2077112
TNIK,-2.8541956,2.6632678517050524e-19,Pericyte,0.13829342
NRN1,-2.391518,2.6863139610296724e-19,Pericyte,0.19058175
IL1A,-24.56549,1.2523889605257735e-21,Pericyte,4.0276383e-08
ITGB8,-3.0292454,1.3801086595719786e-19,Pericyte,0.12249159
CAPG,-3.0235946,8.331233303673919e-20,Pericyte,0.12297231
G0S2,-2.383745,6.31544030758031e-20,Pericyte,0.19161138
CKB,-2.5919175,8.031166163609683e-20,Pericyte,0.16586512
WFIKKN2,-24.559025,2.1020236136403387e-22,Pericyte,4.0457298e-08
MISP,-24.603128,2.0948891837301862e-22,Pericyte,3.923922e-08
TGFA,-24.596691,1.3163234547922225e-22,Pericyte,3.9414697e-08
FLRT2,-3.2404144,1.5341389595104024e-20,Pericyte,0.105812766
PLEKHM3,-24.491354,1.0268031663687906e-22,Pericyte,4.2400192e-08
GAS2L3,-3.6846058,1.2238789652603517e-20,Pericyte,0.07777197
ITGAL,-24.703894,9.074160695427452e-23,Pericyte,3.659207e-08
CD28,-24.68679,8.519832914197585e-23,Pericyte,3.7028453e-08
SH2D1A,-24.753216,8.257383051136299e-23,Pericyte,3.536222e-08
DENND1C,-24.653324,5.367357357575063e-23,Pericyte,3.7897443e-08
TMEM71,-3.7036948,8.092142802407256e-21,Pericyte,0.07674971
BSPRY,-24.520426,4.1445189378818675e-23,Pericyte,4.1554333e-08
RASSF5,-2.9204981,7.84713430304918e-21,Pericyte,0.13208164
STK32A,-3.072487,6.3852198550163575e-21,Pericyte,0.11887464
STMN1,-2.4538283,1.1897651659208708e-20,Pericyte,0.18252571
ISLR,-2.5999715,8.345811061407433e-21,Pericyte,0.16494174
IL2RB,-24.783655,2.048096937216673e-23,Pericyte,3.462393e-08
SPI1,-3.2918339,2.5903421412073535e-21,Pericyte,0.10210788
MMP9,-24.742308,8.267265416359979e-24,Pericyte,3.5630606e-08
PDE4B,-2.67025,3.3822965774322043e-21,Pericyte,0.15709944
COTL1,-2.3502967,3.3984348399327826e-21,Pericyte,0.19610569
MIA,-2.8000178,1.2871370511602466e-21,Pericyte,0.14358552
LUZP2,-24.573725,1.3092911737852595e-24,Pericyte,4.0047162e-08
B4GALT5,-2.6566281,6.873258237722387e-22,Pericyte,0.1585898
MATN4,-24.82223,6.822967470704416e-25,Pericyte,3.371044e-08
CNTFR,-2.88407,3.9542173888499567e-22,Pericyte,0.13545917
RARRES1,-2.4681704,6.1171337208476e-22,Pericyte,0.18072018
ANK3,-2.6901658,4.348222891023073e-22,Pericyte,0.15494566
SERPINF1,-2.582806,6.352876617075748e-22,Pericyte,0.16691597
SRPX,-2.5145316,4.0706856574153277e-22,Pericyte,0.17500505
CD3G,-24.913769,3.144975457730624e-25,Pericyte,3.1637946e-08
EDN3,-2.5711772,2.4943485431278923e-22,Pericyte,0.16826685
SP140,-24.834034,1.2041325508672206e-25,Pericyte,3.3435736e-08
LY96,-3.1466653,9.173073918143779e-23,Pericyte,0.112917006
ABCA9,-3.3515954,5.2043082426603974e-23,Pericyte,0.097964615
LMNTD2,-24.698421,8.980101889947966e-26,Pericyte,3.673113e-08
PRSS36,-24.771212,7.076718602097212e-26,Pericyte,3.492386e-08
GPR183,-2.7750664,8.155448842899499e-23,Pericyte,0.14609043
SGK1,-2.4870062,1.1204424531666627e-22,Pericyte,0.17837605
LFNG,-24.835241,3.7020874748247295e-26,Pericyte,3.3407765e-08
QPCT,-2.8394976,2.5648117295230022e-23,Pericyte,0.13970955
CCSER1,-24.77887,1.2024108404949886e-26,Pericyte,3.473897e-08
ANXA1,-2.6854334,3.7605881528233653e-23,Pericyte,0.15545474
SOX9,-3.3934476,1.1547801886126487e-23,Pericyte,0.09516352
CTSS,-2.949779,1.7692016447994298e-23,Pericyte,0.12942794
ENO3,-2.6299028,2.4309744605110516e-23,Pericyte,0.16155498
F13A1,-3.4133177,9.594452432459708e-24,Pericyte,0.093861826
PLEKHB1,-2.643502,1.6996336468941206e-23,Pericyte,0.16003928
IL1RAP,-3.2314565,6.762011375769709e-24,Pericyte,0.106471814
L1CAM,-2.8955162,6.252919726703866e-24,Pericyte,0.1343887
DPP4,-24.933483,2.3473724702218607e-27,Pericyte,3.1208554e-08
GALNT15,-3.4226117,2.200453494782942e-24,Pericyte,0.0932591
RASGRP1,-24.912844,1.4010183657825836e-27,Pericyte,3.165824e-08
GPR143,-3.8464,8.666966388037745e-25,Pericyte,0.06952135
HCLS1,-3.4505765,1.32084892269791e-24,Pericyte,0.091468796
TRDN,-3.0907788,1.777767119812447e-24,Pericyte,0.11737696
SEMA3B,-2.6147907,1.829567463975624e-24,Pericyte,0.16325617
MMP2,-2.6120977,1.77944614503771e-24,Pericyte,0.16356118
RAB37,-24.870344,1.6740800510904514e-28,Pericyte,3.2604714e-08
SLC1A3,-3.871823,1.9639097789762698e-25,Pericyte,0.06830698
MAG,-24.955952,1.4248771210684236e-28,Pericyte,3.072628e-08
EREG,-25.032293,4.7331806669339255e-29,Pericyte,2.9142637e-08
PRKCB,-3.1111093,2.4547157790751353e-25,Pericyte,0.11573449
FAM78A,-24.965693,3.7959919253837095e-29,Pericyte,3.051952e-08
NFE2L3,-25.005964,3.7592790602708003e-29,Pericyte,2.967937e-08
SLFN5,-3.2419896,1.2474310702045097e-25,Pericyte,0.1056973
COL8A2,-2.599831,2.6640619801791055e-25,Pericyte,0.1649578
PREX1,-3.8956935,4.2179208190321555e-26,Pericyte,0.06718609
PIK3CG,-25.030693,1.7367158247264248e-29,Pericyte,2.917498e-08
SYNM,-2.7041254,2.464917674923295e-25,Pericyte,0.15345362
NEGR1,-3.0402136,1.0543042326399858e-25,Pericyte,0.12156387
TNFAIP6,-3.2839875,6.483613399336435e-26,Pericyte,0.102664724
MYOC,-3.0760896,1.6783606464594668e-25,Pericyte,0.11857817
CTSK,-2.6573348,7.274433624118203e-26,Pericyte,0.15851213
CENPM,-25.064907,3.210749402218119e-30,Pericyte,2.8491225e-08
TOP2A,-24.97457,3.0836505336435828e-30,Pericyte,3.0332313e-08
PLXNC1,-3.9231546,4.569685504861751e-27,Pericyte,0.065919325
RPH3AL,-24.981924,1.854431580791424e-30,Pericyte,3.0178075e-08
APOE,-2.6881735,2.2724050164230836e-26,Pericyte,0.15515977
CSGALNACT1,-3.1565459,7.527837683472005e-27,Pericyte,0.11214632
P2RY2,-24.986404,1.453130460286541e-31,Pericyte,3.00845e-08
AHCYL2,-3.9512553,6.04644968412909e-28,Pericyte,0.06464778
PLEKHA7,-25.119701,9.89232904295895e-32,Pericyte,2.7429406e-08
LPAR1,-3.1960297,1.709684571676569e-27,Pericyte,0.10911871
ABCA6,-2.9134548,2.51682467374519e-27,Pericyte,0.13272804
SYT13,-24.98971,3.817652781377825e-32,Pericyte,3.001565e-08
TNFSF10,-3.0598834,1.5223084487487656e-27,Pericyte,0.11991771
LST1,-3.3468215,5.904882730239978e-28,Pericyte,0.09828932
OLFML3,-2.698145,1.9854206727804434e-27,Pericyte,0.15409106
MGST1,-3.9970021,9.661410134537937e-29,Pericyte,0.062630005
SIGIRR,-2.7113438,9.534330283911815e-28,Pericyte,0.15268774
PTGS2,-2.742081,6.853371576915721e-28,Pericyte,0.14946909
SPN,-25.255371,3.846568032664716e-33,Pericyte,2.496754e-08
AATK,-3.5951674,1.0477793058600803e-28,Pericyte,0.082745954
FSCN1,-2.7386389,3.127584499038239e-28,Pericyte,0.14982612
COBL,-4.0197124,3.1292151712509375e-29,Pericyte,0.06165183
SORCS1,-3.591822,3.891600636029858e-29,Pericyte,0.08293806
PXN,-3.392802,9.522406184068916e-29,Pericyte,0.09520611
ARL4C,-3.6082373,5.411447356595868e-29,Pericyte,0.08199972
TMC8,-25.244474,3.5390768856462114e-34,Pericyte,2.5156835e-08
PPP1R1B,-3.0894597,4.2440165403284515e-29,Pericyte,0.11748434
CHSY3,-25.125391,2.2150702350388173e-34,Pericyte,2.7321445e-08
ITM2A,-2.978376,1.872610190161783e-29,Pericyte,0.1268877
PLAC8,-25.382027,3.716748350080462e-35,Pericyte,2.2869077e-08
ME1,-2.879571,7.970409708480908e-30,Pericyte,0.13588226
DMKN,-3.2996235,3.346662791992132e-30,Pericyte,0.10155805
NRXN1,-2.9798455,4.646008365626196e-30,Pericyte,0.1267585
LTBP4,-2.8084567,7.057263512042889e-30,Pericyte,0.14274809
ITGB7,-25.32067,6.960412575646946e-36,Pericyte,2.3862672e-08
CLU,-3.2850947,1.0244977820545599e-29,Pericyte,0.102585964
P2RY13,-25.339657,4.482506518589861e-36,Pericyte,2.3550667e-08
MS4A4A,-4.1061244,3.7784586046844554e-32,Pericyte,0.058067534
TRPM1,-4.12243,5.824223837054808e-32,Pericyte,0.057414945
ACKR4,-25.4341,2.8559119151074535e-37,Pericyte,2.205836e-08
IRX2,-25.432302,2.8080274616127643e-37,Pericyte,2.208585e-08
LRP8,-25.26817,2.0273634470455996e-37,Pericyte,2.474703e-08
ARHGAP24,-3.4823668,7.674208792305642e-32,Pericyte,0.0894753
BACH2,-25.399597,7.736735611368909e-38,Pericyte,2.2592245e-08
SCG3,-25.46078,6.799067225313155e-38,Pericyte,2.165418e-08
MAL,-3.2680504,7.964350442694599e-32,Pericyte,0.103805125
GRAP2,-25.424059,2.5361575986027463e-38,Pericyte,2.221241e-08
ARHGAP25,-25.417006,1.2060185057700362e-38,Pericyte,2.2321272e-08
MKI67,-25.358454,5.946520993915541e-39,Pericyte,2.3245814e-08
TCHH,-25.484093,3.024726110569195e-39,Pericyte,2.1307066e-08
CCR5,-25.503323,1.57540354911653e-39,Pericyte,2.1024947e-08
TSPAN15,-3.0922344,9.992589300654677e-33,Pericyte,0.1172586
CHD7,-4.1673503,5.073949213694019e-34,Pericyte,0.05565479
CTSW,-25.612673,4.247635537397105e-40,Pericyte,1.9490242e-08
SLITRK1,-25.565285,2.0044592423267732e-40,Pericyte,2.0141066e-08
SGCD,-4.1664166,1.879821018806771e-34,Pericyte,0.05569082
IER3,-3.371585,9.623206617526926e-33,Pericyte,0.09661661
ATP2A1,-3.0830603,5.6861368097926946e-33,Pericyte,0.118006624
TNFSF13B,-4.176007,5.359953087818878e-35,Pericyte,0.05532185
FRMD5,-25.554003,9.732058861606693e-41,Pericyte,2.0299188e-08
ITPR1,-3.0072715,4.325569850821995e-33,Pericyte,0.12437156
BAIAP3,-25.563272,5.2781702190655e-41,Pericyte,2.0169178e-08
DTX4,-25.534143,2.853447379947203e-41,Pericyte,2.0580547e-08
COL9A2,-3.762171,1.1131236894648147e-34,Pericyte,0.07370105
ART3,-3.3438492,2.682560927369123e-34,Pericyte,0.098492034
NLGN3,-25.58412,4.8592108624190576e-42,Pericyte,1.9879824e-08
BATF,-25.615734,2.7257557788273923e-42,Pericyte,1.944893e-08
MBP,-3.4647274,7.002980469511945e-35,Pericyte,0.09057599
PTPRZ1,-3.4983985,4.6029788642933597e-35,Pericyte,0.088486515
VWC2,-25.633257,7.754326108474406e-43,Pericyte,1.9214133e-08
GATM,-3.4453933,2.0298464557139272e-35,Pericyte,0.09179801
IL7R,-25.797121,3.580459638783619e-43,Pericyte,1.715113e-08
SOSTDC1,-3.3235939,1.9021583434587848e-35,Pericyte,0.09988461
MFAP5,-25.647137,4.904561056385847e-44,Pericyte,1.9030164e-08
PDE2A,-25.628239,2.478889916474664e-44,Pericyte,1.9281082e-08
RNF182,-25.492517,1.6772092265364055e-44,Pericyte,2.1183006e-08
SOCS1,-3.1712325,4.957402348161763e-36,Pericyte,0.11101046
TSPAN1,-25.661064,7.5971204322825e-45,Pericyte,1.8847334e-08
RSPO3,-25.696487,6.924523834212146e-45,Pericyte,1.8390201e-08
ALCAM,-3.0809364,5.9502066927947495e-36,Pericyte,0.118180476
SFRP2,-25.730026,1.2483743573157188e-45,Pericyte,1.796761e-08
DES,-3.3544858,3.4193376568113713e-36,Pericyte,0.097768545
PRIMA1,-3.3375027,3.91861132524501e-37,Pericyte,0.09892625
CX3CR1,-25.770292,1.7996417427113355e-46,Pericyte,1.7473061e-08
ALOX5AP,-4.3086452,3.5319940554666186e-39,Pericyte,0.050462473
CTNNAL1,-3.0792763,4.6222216269683254e-37,Pericyte,0.11831654
VAV1,-25.764948,9.312331593814284e-48,Pericyte,1.7537909e-08
NPTX2,-3.449533,1.1563740474520788e-38,Pericyte,0.09153498
LPAR2,-25.70805,9.967523415786678e-49,Pericyte,1.8243403e-08
SORL1,-3.5023985,5.967126900273501e-39,Pericyte,0.088241525
IL27RA,-25.75435,6.106685733446742e-49,Pericyte,1.7667208e-08
BMP3,-4.33237,2.387063799659161e-41,Pericyte,0.049639422
ITGB4,-3.6254542,1.2541628184984583e-39,Pericyte,0.08102696
CD2,-26.003458,1.0927087583572334e-49,Pericyte,1.4865487e-08
IQGAP2,-3.3127806,2.0556032803831247e-39,Pericyte,0.100636065
CXXC5,-3.201689,5.192015949294437e-39,Pericyte,0.1086915
CEMIP,-3.2613952,1.0181323995098612e-39,Pericyte,0.10428509
SNCA,-3.2585466,1.0988345663673038e-39,Pericyte,0.104491204
ARHGAP9,-25.871222,2.434757263799886e-50,Pericyte,1.6292447e-08
SLITRK2,-25.897985,1.9967610889219702e-50,Pericyte,1.5992985e-08
RGS10,-3.9526064,4.0057304710421313e-41,Pericyte,0.064587265
HPGD,-3.548424,2.3851469908491783e-40,Pericyte,0.08547083
MGARP,-3.9640667,2.863954403484276e-41,Pericyte,0.06407624
CTSH,-3.5177245,1.661200273682009e-40,Pericyte,0.08730908
PKIB,-4.390169,2.9782938786302005e-42,Pericyte,0.04769001
NCAM1,-3.5170121,1.1153809170644338e-40,Pericyte,0.0873522
FLRT1,-25.950644,2.2798168768885335e-52,Pericyte,1.541977e-08
PTPRC,-4.4215603,1.4021669967933804e-43,Pericyte,0.046663545
CD3D,-26.070826,1.0916323079770344e-52,Pericyte,1.4187291e-08
SATB1,-3.403347,1.466097931341936e-41,Pericyte,0.09451277
LTB,-25.99854,2.2301333322273863e-53,Pericyte,1.4916239e-08
CADM2,-3.3529174,7.619726001229516e-42,Pericyte,0.09787489
TIE1,-25.892569,8.617551445378179e-54,Pericyte,1.6053146e-08
DPT,-26.002935,2.7362341115002166e-54,Pericyte,1.4870873e-08
CADM3,-3.5872703,7.439488982770046e-43,Pericyte,0.08320014
TMEM176A,-3.4015064,1.1083454833638522e-41,Pericyte,0.09463342
